submission_id,platform,campaign_type,days_live,creator_followers,avg_views_30d,video_length_sec,views,likes,comments,shares,saves,reach,avg_watch_time_sec,completion_rate,tier1_audience_pct,profile_traffic_pct,search_traffic_pct,fyp_reels_explore_pct,graph_pattern,retention_pattern,max_view_jump_pct,flatline_hours_before_jump,like_freeze_flag,late_like_spike_flag,no_matching_engagement_flag,comment_quality,suspicious_comment_pct,repeated_comment_pct,bot_like_profile_pct,views_to_avg_multiplier,like_rate,comment_rate,share_rate,engagement_rate,reach_view_ratio,fraud_risk_score,risk_level,label,decision_recommendation,likely_fraud_type,reviewer_reason,suggested_action,source_type,source_note
GEN-000056,Instagram,Car Slideshows,5,807,1193,30,23807,798,19,26,113,9389,11.65,0.4396,0.625,0.1059,0.2083,0.7426,step_like_batches,low_watch_time,1.1559,32,False,False,True,mixed,0.5585,0.5811,0.408,19.9556,0.03352,0.000798,0.001092,0.03541,0.39438,64,High,suspicious,Reject and ask for analytics in ticket,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000057,TikTok,Fitness Clip,7,25588,4069,12,155578,2367,237,0,234,63678,4.99,0.4049,0.4403,0.8819,0.2783,0.0,low_engagement_smooth,broken_or_missing,0.2628,55,False,False,False,generic_repeated,0.6862,0.6127,0.1611,38.2349,0.015214,0.001523,0.0,0.016738,0.4093,54,High,suspicious,Reject and ask for analytics in ticket,possible_fake_views,metrics and graph pattern move proportionally,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000058,YouTube Shorts,Tech Gadget,4,4496,5835,15,37334,3197,148,231,167,28296,8.93,0.5915,0.3833,0.0873,0.0419,0.9068,normal_viral_smooth,gradual_drop,0.2046,4,False,False,False,relevant_discussion,0.0,0.0843,0.0819,6.3983,0.085632,0.003964,0.006187,0.095784,0.757915,10,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000059,YouTube Shorts,AI App Demo,11,1105,2990,45,244265,1257,82,180,1333,82282,6.27,0.1518,0.6665,0.2978,0.2,0.5278,vertical_spike_no_engagement,unknown,2.833,49,False,False,True,unrelated,0.5376,0.5157,0.1352,81.694,0.005146,0.000336,0.000737,0.006219,0.336855,92,Critical,botted,Reject,fake_views,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000060,YouTube Shorts,Finance Explainer,11,4350,4810,45,80791,2703,40,152,38,39322,9.63,0.2754,0.1699,0.6493,0.065,0.3339,late_like_spike,low_watch_time,0.4235,32,False,True,True,generic_repeated,0.4766,0.4358,0.1226,16.7965,0.033457,0.000495,0.001881,0.035833,0.486713,67,High,suspicious,Reject and ask for analytics in ticket,fake_likes,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000061,YouTube Shorts,Anime Edit,14,9722,28940,15,42638,3508,500,146,111,32638,9.75,0.6763,0.5161,0.027,0.2103,0.7601,smooth_gradual,gradual_drop,0.2616,4,False,False,False,short_but_relevant,0.0,0.0661,0.1111,1.4733,0.082274,0.011727,0.003424,0.097425,0.765467,8,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000062,YouTube Shorts,Travel Hook,2,989,608,12,77743,37,20,12,287,30334,0.48,0.0371,0.2504,0.3365,0.1148,0.6275,step_like_batches,low_watch_time,2.1549,91,False,False,True,unrelated,0.1701,0.4713,0.7417,127.8668,0.000476,0.000257,0.000154,0.000888,0.390183,78,Critical,botted,Reject,possible_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000063,TikTok,Car Slideshows,10,3674,4092,15,504882,420,81,126,1794,364823,1.6,0.1054,0.3332,0.6218,0.2194,0.1151,late_like_spike,low_watch_time,1.0096,43,False,True,True,none,0.6603,0.1865,0.4421,123.3827,0.000832,0.00016,0.00025,0.001242,0.722591,87,Critical,botted,Reject,possible_engagement_pod,large sudden view jump; views rise without matching engagement; late like spike,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000064,YouTube Shorts,Travel Hook,14,11493,85609,30,85265,3655,654,685,210,66286,10.53,0.3335,0.5359,0.0439,0.1141,0.8757,normal_viral_smooth,strong_retention,0.1689,1,False,False,False,relevant_discussion,0.0,0.0719,0.0261,0.996,0.042866,0.00767,0.008034,0.05857,0.777412,23,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000065,TikTok,Car Slideshows,1,8898,9428,45,293027,1176,0,1,298,149567,1.78,0.0381,0.5847,0.1457,0.5329,0.3949,likes_freeze,low_watch_time,0.6336,23,True,False,True,generic_repeated,0.1592,0.4448,0.2775,31.0805,0.004013,0.0,3e-06,0.004017,0.510421,99,Critical,botted,Reject,possible_engagement_pod,views rise without matching engagement; high views with almost no comments; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000066,Instagram,Car Slideshows,3,426,37100,12,239557,26584,1472,2354,627,201551,6.75,0.593,0.8429,0.0572,0.2079,0.7442,smooth_gradual,gradual_drop,0.2124,1,False,False,False,relevant_discussion,0.0,0.0663,0.1139,6.4571,0.110972,0.006145,0.009826,0.126943,0.841349,14,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000067,Instagram,Finance Explainer,9,14260,871,12,41354,338,61,6,30,6914,1.3,0.1141,0.1288,0.7431,0.5394,0.0,flat_then_spike,low_watch_time,2.3493,51,False,False,True,generic_repeated,0.797,0.6064,0.4229,47.4788,0.008173,0.001475,0.000145,0.009793,0.167191,56,High,suspicious,Reject and ask for analytics in ticket,fake_boost,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000068,TikTok,AI App Demo,2,7471,3077,45,71668,837,79,64,411,20805,13.27,0.2938,0.131,0.7326,0.3498,0.0,late_like_spike,sudden_drop,0.4759,90,False,True,True,generic_repeated,0.6105,0.2725,0.377,23.2915,0.011679,0.001102,0.000893,0.013674,0.290297,41,Medium,suspicious,Needs Manual Review,possible_fake_boost,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000069,TikTok,Finance Explainer,9,11968,2365,12,16627,1894,171,98,88,10475,9.09,0.7721,0.5168,0.1796,0.178,0.7077,normal_viral_smooth,gradual_drop,0.2767,2,False,False,False,short_but_relevant,0.0,0.0824,0.1039,7.0304,0.113911,0.010284,0.005894,0.13009,0.629999,7,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000070,TikTok,Finance Explainer,1,4278,7373,30,34141,3614,57,296,200,34819,23.82,0.7429,0.5602,0.0487,0.0621,0.949,normal_viral_smooth,gradual_drop,0.4139,0,False,False,False,relevant_discussion,0.0,0.0916,0.0821,4.6305,0.105855,0.00167,0.00867,0.116195,1.019859,8,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000071,YouTube Shorts,Mobile Game Speedrun,11,9953,5520,60,669333,5911,0,238,1100,88719,4.76,0.0888,0.4035,0.1362,0.4743,0.4416,vertical_spike_no_engagement,broken_or_missing,2.8738,15,False,False,True,none,0.502,0.4591,0.1602,121.256,0.008831,0.0,0.000356,0.009187,0.132548,84,Critical,botted,Reject,view_injection,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000072,Instagram,Car Slideshows,13,14929,34990,15,63855,2876,668,575,283,59887,9.96,0.7159,0.8708,0.0441,0.1361,0.7908,smooth_gradual,strong_retention,0.3021,4,False,False,False,relevant_discussion,0.0,0.0287,0.0483,1.8249,0.04504,0.010461,0.009005,0.064506,0.937859,5,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000073,Instagram,Anime Edit,2,6651,10740,20,503149,1942,751,2,1759,179302,3.57,0.187,0.0208,0.3067,0.3936,0.2925,late_like_spike,low_watch_time,0.7942,87,False,True,True,generic_repeated,0.5116,0.4236,0.6718,46.8481,0.00386,0.001493,4e-06,0.005356,0.35636,59,High,suspicious,Reject and ask for analytics in ticket,possible_fake_boost,views rise without matching engagement; late like spike,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000074,YouTube Shorts,Travel Hook,6,3544,626,15,82616,458,4,36,317,42125,2.05,0.1398,0.5405,0.5876,0.336,0.0935,step_like_batches,low_watch_time,0.836,88,False,False,True,none,0.6847,0.4913,0.5712,131.9744,0.005544,4.8e-05,0.000436,0.006028,0.509889,90,Critical,botted,Reject,autoclick_autoswipe,views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000075,TikTok,Finance Explainer,10,150534,1670,12,301328,2890,83,201,1223,73346,0.69,0.0533,0.6299,0.6939,0.5695,0.0,step_like_batches,broken_or_missing,1.4055,20,False,False,True,generic_repeated,0.6623,0.1029,0.6509,180.4359,0.009591,0.000275,0.000667,0.010533,0.243409,81,Critical,botted,Reject,autoclick_autoswipe,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000076,TikTok,AI App Demo,12,4259,2080,15,4747,295,13,40,2,3322,5.79,0.3899,0.6318,0.1697,0.1042,0.6526,smooth_gradual,gradual_drop,0.2856,4,False,False,False,short_but_relevant,0.0,0.0212,0.0939,2.2822,0.062145,0.002739,0.008426,0.073309,0.69981,20,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000077,Instagram,Travel Hook,9,6185,21399,60,1373645,13640,225,688,2186,967921,14.46,0.2609,0.6935,0.4209,0.2324,0.4134,flat_then_spike,very_low_watch_time,1.7243,37,False,False,True,emoji_spam,0.6046,0.2845,0.599,64.192,0.00993,0.000164,0.000501,0.010594,0.704637,80,Critical,botted,Reject,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000078,YouTube Shorts,Travel Hook,13,8933,4045,60,338320,1353,0,328,1819,168538,16.02,0.2695,0.6914,0.2125,0.1353,0.7139,flat_then_spike,broken_or_missing,2.1393,48,False,False,True,unrelated,0.2791,0.3725,0.6082,83.6391,0.003999,0.0,0.000969,0.004969,0.498162,79,Critical,botted,Reject,needs_analytics,large sudden view jump; views rise without matching engagement; high views with almost no comments,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000079,TikTok,Travel Hook,14,177,1308,12,194627,190,23,183,763,66228,0.24,0.0225,0.0518,0.4645,0.2784,0.2057,likes_freeze,low_watch_time,0.7515,67,True,False,True,generic_repeated,0.7777,0.2326,0.4191,148.7974,0.000976,0.000118,0.00094,0.002035,0.340282,82,Critical,botted,Reject,fake_likes,views rise without matching engagement; likes freeze while views increase,Reject; escalate only if analytics confirms deliberate botting.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000080,TikTok,Tech Gadget,6,106296,6329,20,137544,3366,56,332,567,56018,9.65,0.4527,0.1173,0.1456,0.1874,0.6844,flat_then_spike,flat_or_odd,1.4264,5,False,False,True,unrelated,0.2678,0.6018,0.3282,21.7323,0.024472,0.000407,0.002414,0.027293,0.407273,73,High,suspicious,Reject and ask for analytics in ticket,possible_fake_boost,large sudden view jump; views rise without matching engagement,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000081,TikTok,Finance Explainer,1,23101,22249,20,112245,3139,1304,1026,236,65523,9.77,0.4731,0.7162,0.0506,0.1854,0.7973,smooth_gradual,gradual_drop,0.2806,0,False,False,False,short_but_relevant,0.0,0.0336,0.0194,5.0449,0.027966,0.011617,0.009141,0.048724,0.58375,17,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000082,TikTok,Tech Gadget,1,22108,2047,45,32324,1009,35,67,115,5896,13.48,0.3047,0.2731,0.4906,0.1755,0.3931,step_like_batches,sudden_drop,1.6985,11,False,False,False,generic_repeated,0.2223,0.5399,0.5164,15.7909,0.031215,0.001083,0.002073,0.034371,0.182403,61,High,suspicious,Reject and ask for analytics in ticket,view_injection,large sudden view jump,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000083,Instagram,Car Slideshows,2,32298,2531,30,3663,305,36,11,12,2370,17.06,0.5948,0.5716,0.1255,0.1197,0.8152,normal_viral_smooth,gradual_drop,0.3575,4,False,False,False,relevant_discussion,0.0,0.0528,0.0823,1.4473,0.083265,0.009828,0.003003,0.096096,0.647011,22,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000084,Instagram,Anime Edit,6,49261,6425,15,21993,2281,185,56,118,16439,8.95,0.7822,0.7222,0.1429,0.1178,0.661,smooth_gradual,strong_retention,0.2655,3,False,False,False,relevant_discussion,0.0,0.0759,0.0657,3.423,0.103715,0.008412,0.002546,0.114673,0.747465,20,Low,clean,Approve / monitor later,none,metrics and graph pattern move proportionally,Approve but monitor later.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000085,Instagram,Finance Explainer,10,23080,3592,60,108107,2035,183,0,296,62919,6.75,0.1277,0.427,0.2543,0.4387,0.2638,low_engagement_smooth,broken_or_missing,0.4614,81,False,False,False,unrelated,0.6562,0.1595,0.4159,30.0966,0.018824,0.001693,0.0,0.020517,0.582007,40,Medium,suspicious,Needs Manual Review,needs_analytics,metrics and graph pattern move proportionally,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
GEN-000086,Instagram,AI App Demo,9,337,40272,60,1251815,15827,1418,1217,2476,907021,19.45,0.3885,0.7052,0.4897,0.3138,0.2621,likes_freeze,low_watch_time,0.694,4,True,False,True,mixed,0.3382,0.3978,0.1315,31.084,0.012643,0.001133,0.000972,0.014748,0.724565,55,High,suspicious,Reject and ask for analytics in ticket,possible_engagement_pod,views rise without matching engagement; likes freeze while views increase,Reject and ask for analytics in ticket.,synthetic_generated,Generated supplemental training example. Not production validation evidence.
